5.8,-15.2,-37,-9.4,-534.3
5.8,-15.2,-36,-9.4,-531.3
5.9,-14.8,-34,-9.3,-528.1
5.8,-14.8,-33,-9.3,-525
5.8,-14.4,-31,-9.3,-521.8
5.8,-14.4,-30,-9.2,-518.7
5.8,-14,-28,-9.2,-515.6
5.8,-14,-27,-9.2,-512.6
5.8,-13.6,-25,-9.1,-509.6
5.8,-13.6,-24,-9.1,-506.8
5.8,-13.2,-22,-9,-504.2
5.8,-13.2,-21,-9,-501.7
5.9,-12.8,-19,-9,-499.5
5.9,-12.8,-18,-8.9,-497.5
5.9,-12.4,-16,-8.9,-495.7
5.9,-12.4,-15,-8.9,-494.2
5.9,-12,-13,-8.8,-492.8
5.9,-11.6,-11,-8.8,-491.8
5.9,-11.6,-10,-8.7,-490.9
5.9,-11.2,-8,-8.7,-490.3
5.9,-11.2,-7,-8.7,-489.9
5.9,-10.8,-6,-8.6,-489.6
6,-10.8,-4,-8.6,-489.5
6,-10.8,-3,-8.5,-489.6
6,-10.4,-2,-8.5,-489.8
6,-10.4,-1,-8.5,-490
6,-10,0,-8.4,-490.3
6.1,-10,1,-8.4,-490.7
6.1,-10,2,-8.3,-491.1
6.1,-10,3,-8.3,-491.5
6.2,-9.6,3,-8.2,-491.9
6.2,-9.6,4,-8.2,-492.3
6.3,-9.6,5,-8.1,-492.7
6.3,-9.6,5,-8.1,-493
6.3,-9.6,6,-8,-493.3
6.4,-9.2,6,-8,-493.5
6.4,-9.2,6,-7.9,-493.7
6.4,-9.2,6,-7.9,-493.8
6.5,-9.2,6,-7.8,-493.8
6.5,-9.2,6,-7.8,-493.8
6.6,-9.2,6,-7.7,-493.8
6.6,-9.6,5,-7.7,-493.7
6.6,-9.6,5,-7.6,-493.6
6.7,-9.6,4,-7.6,-493.4
6.7,-9.6,3,-7.5,-493.1
6.8,-10,2,-7.5,-492.8
6.8,-10,1,-7.4,-492.5
6.8,-10,0,-7.4,-492.1
6.9,-10.4,-1,-7.3,-491.8
6.9,-10.4,-2,-7.3,-491.4
7,-10.8,-4,-7.2,-491
7,-10.8,-5,-7.1,-490.6
7,-11.2,-7,-7.1,-490.1
7.1,-11.2,-8,-7,-489.7
7.1,-11.6,-10,-7,-489.2
7.2,-11.6,-12,-6.9,-488.7
7.3,-12,-14,-6.8,-488.1
7.3,-12.4,-15,-6.8,-487.6
7.4,-12.8,-17,-6.7,-487
7.5,-12.8,-19,-6.7,-486.3
7.5,-13.2,-21,-6.6,-485.7
7.5,-13.2,-24,-6.5,-485
7.6,-13.6,-26,-6.5,-484.2
7.7,-14,-28,-6.4,-483.4
7.7,-14.4,-30,-6.4,-482.5
7.7,-14.8,-33,-6.3,-481.6
7.8,-15.2,-35,-6.2,-480.6
7.8,-15.2,-37,-6.2,-479.5
7.9,-15.6,-39,-6.1,-478.4
7.9,-16,-42,-6,-477.2
8,-16.4,-44,-6,-475.9
8,-16.4,-46,-5.9,-474.5
8.1,-16.8,-48,-5.8,-473.1
8.1,-17.2,-51,-5.8,-471.5
8.1,-17.6,-53,-5.7,-469.9
8.2,-17.6,-55,-5.6,-468.2
8.2,-18,-57,-5.6,-466.4
8.3,-18.4,-60,-5.5,-464.5
8.3,-18.8,-62,-5.4,-462.6
8.4,-19.2,-64,-5.4,-460.6
8.4,-19.2,-66,-5.3,-458.5
8.5,-19.6,-68,-5.2,-456.3
8.5,-19.6,-70,-5.1,-454.1
8.5,-20,-72,-5.1,-451.8
8.5,-20.4,-74,-5,-449.5
8.6,-20.4,-75,-4.9,-447.2
8.6,-20.8,-77,-4.9,-444.8
8.6,-21.2,-79,-4.8,-442.4
8.7,-21.2,-81,-4.7,-439.9
8.7,-21.6,-83,-4.6,-437.4
8.7,-21.6,-85,-4.6,-435
8.7,-22,-87,-4.5,-432.5
8.8,-22.4,-89,-4.4,-430
8.8,-22.8,-90,-4.4,-427.5
8.8,-22.8,-92,-4.3,-425
8.8,-23.2,-93,-4.2,-422.5
8.8,-23.2,-95,-4.1,-420.1
8.9,-23.6,-96,-4.1,-417.6
8.9,-23.6,-98,-4,-415.2
8.9,-23.6,-99,-3.9,-412.8
8.9,-24,-100,-3.8,-410.4
8.9,-24,-101,-3.8,-408
8.9,-24,-101,-3.7,-405.7
9,-24.4,-102,-3.6,-403.4
9,-24.4,-103,-3.5,-401.1
9,-24.4,-104,-3.4,-398.8
9,-24.4,-104,-3.4,-396.5
9.1,-24.4,-105,-3.3,-394.3
9.1,-24.4,-105,-3.2,-392
9.1,-24.8,-105,-3.1,-389.7
